ReportNetEnvelopeFileId,flarepCode,aggCode,aggName,flaggComments,flaggEUFund,flaggEUFundName,flaggExpecDateCompletion,flaggExpecDateStart,flaggExpecDateStartWork,flaggExpLoad,flaggExpLoadColl,flaggExpLoadIAS,flaggInv,flaggLoan,flaggLoanName,flaggMeasures,flaggOtherFund,flaggOtherFundName,flaggReasons,flaggStatus
60370,RO08,ROAG_157095,Gataia,Costs related to the effective connection of the population to the sewerage system can not be appreciated for lack of information.Costs will be covered by the inhabitants (private sources).,1.408541,CF,20261231,20110224,20130630,5100,98,0,1.869331,0.212169,bank loan but the contract is not yet signed,"POS I: rehabilitation/extension of sewerage network - completed
POIM: Extension of sewerage network (16.919 Km), 3 wastewater pumping station, 843 connections to the sewerage system
   
",0.248621,National and local budget,Low collecting rate of the urban waste waters,NC
60370,RO08,ROAG_157255,Giarmata,connection to Timisoara sewege system,3.412124,"CF, EARDF
",20271231,20171231,20181231,4927,96.51,1.49,5.482381,0.390406,bank loan but the contract is not yet signed,"CF:sewege network, discharge pipeline 24,482 km,8 wastewater pumping station,1097 connections; connection to Timisoara sewege system
EARDF:8,387 km sewege network,505 connections;
PNDL:5,598 km sewege network,2 wastewater pumping station,158 connections",1.679851,National and local budget,Absence of collection and IAS,NC
60340,PL03,PLWM027,Susz,"Ordinance of the Prime Minister of December 18, 2019 at the exchange rate of the zloty against the euro constituting the conversion of the added value (Journal of Laws, item 2453).",,,20261016,20230304,20240601,13010,100,0,0.11,,,building of a collecting system,,,"insufficient efficiency of wastewater treatment, insufficient quality of treated wastewater",PD
60340,PL03,PLWM005,Giżycko,"Ordinance of the Prime Minister of December 18, 2019 at the exchange rate of the zloty against the euro constituting the conversion of the added value (Journal of Laws, item 2453).",,,20270930,20170413,20210601,60272,98.77,1.23,3.64,,,renewal of the collecting system,,,maintaining compliance with the directive,C
60340,PL03,PLWM007,Iława,"Ordinance of the Prime Minister of December 18, 2019 at the exchange rate of the zloty against the euro constituting the conversion of the added value (Journal of Laws, item 2453).",,,20261231,20220505,20230401,75611,100,0,0.47,,,building of a collecting system,,,maintaining compliance with the directive,C
60340,PL03,PLWM013,Bartoszyce,"Ordinance of the Prime Minister of December 18, 2019 at the exchange rate of the zloty against the euro constituting the conversion of the added value (Journal of Laws, item 2453).",,,20241231,20170101,20210322,24777,99.83,0.17,0.43,,,renewal of the collecting system,,,maintaining compliance with the directive,C
60340,PL03,PLWM035,Kurzętnik,"Ordinance of the Prime Minister of December 18, 2019 at the exchange rate of the zloty against the euro constituting the conversion of the added value (Journal of Laws, item 2453).",,,20271231,20160901,20230301,3786,99.15,0.85,0.07,,,building of a collecting system,,,"insufficient efficiency of wastewater treatment, insufficient quality of treated wastewater",PD
60340,PL03,PLWM022,Dobre Miasto,"Ordinance of the Prime Minister of December 18, 2019 at the exchange rate of the zloty against the euro constituting the conversion of the added value (Journal of Laws, item 2453).",,,20271231,20250101,20260701,11051,100,0,0.07,,,building of a collecting system,,,maintaining compliance with the directive,C
60340,PL03,PLWM023,Węgorzewo,"Ordinance of the Prime Minister of December 18, 2019 at the exchange rate of the zloty against the euro constituting the conversion of the added value (Journal of Laws, item 2453).",,,20271231,20180508,20201229,16111,99.89,0.11,1.52,,,renewal of the collecting system,,,maintaining compliance with the directive,C
60340,PL03,PLWM024,Gołdap,"Ordinance of the Prime Minister of December 18, 2019 at the exchange rate of the zloty against the euro constituting the conversion of the added value (Journal of Laws, item 2453).",,,20271231,20210601,20220102,16371,99.13,0.87,1.64,,,renewal of the collecting system,,,maintaining compliance with the directive,C
60340,PL03,PLWM029,Iłowo-Osada,"Ordinance of the Prime Minister of December 18, 2019 at the exchange rate of the zloty against the euro constituting the conversion of the added value (Journal of Laws, item 2453).",,,20221231,20210101,20220101,5720,100,0,0.7,,,renewal of the collecting system,,,maintaining compliance with the directive,C
60340,PL03,PLWM031,Ruciane-Nida,"Ordinance of the Prime Minister of December 18, 2019 at the exchange rate of the zloty against the euro constituting the conversion of the added value (Journal of Laws, item 2453).",,,20271231,20221231,20230630,9950,98.34,1.66,0.62,,,renewal of the collecting system,,,maintaining compliance with the directive,C
60340,PL03,PLWM051,Piecki,"Ordinance of the Prime Minister of December 18, 2019 at the exchange rate of the zloty against the euro constituting the conversion of the added value (Journal of Laws, item 2453).",,,20240501,20220401,20230401,6409,98.53,1.47,0.21,,,renewal of the collecting system,,,maintaining compliance with the directive,C
60340,PL03,PLWM061,Bisztynek,"Ordinance of the Prime Minister of December 18, 2019 at the exchange rate of the zloty against the euro constituting the conversion of the added value (Journal of Laws, item 2453).",,,20271231,20230101,20240101,2345,98.51,1.49,2.34,,,renewal of the collecting system,,,maintaining compliance with the directive,C
60340,PL03,PLWM069N,Pozezdrze,"Ordinance of the Prime Minister of December 18, 2019 at the exchange rate of the zloty against the euro constituting the conversion of the added value (Journal of Laws, item 2453).",,,20251231,20221231,20241231,2054,100,0,0.59,,,renewal of the collecting system,,,maintaining compliance with the directive,C
60340,PL03,PLZA017,Mielno,"Ordinance of the Prime Minister of December 18, 2019 at the exchange rate of the zloty against the euro constituting the conversion of the added value (Journal of Laws, item 2453).",,,20251231,20210101,20230101,51800,99.83,0.17,0.21,,,building of a collecting system,,,insufficient quality of treated wastewater,PD
60340,PL03,PLWM074N,Stare Juchy,"Ordinance of the Prime Minister of December 18, 2019 at the exchange rate of the zloty against the euro constituting the conversion of the added value (Journal of Laws, item 2453).",,,20241231,20220331,20230331,2571,98.13,1.87,0.21,,,renewal of the collecting system,,,maintaining compliance with the directive,C
60340,PL03,PLZA022,Świdwin,"Ordinance of the Prime Minister of December 18, 2019 at the exchange rate of the zloty against the euro constituting the conversion of the added value (Journal of Laws, item 2453).",,,20230331,20220401,20220901,18809,99.47,0.53,0.26,,,renewal of the collecting system,,,insufficient quality of treated wastewater,PD
60340,PL03,PLZA003,Rewal,"Ordinance of the Prime Minister of December 18, 2019 at the exchange rate of the zloty against the euro constituting the conversion of the added value (Journal of Laws, item 2453).",,,20261231,20211231,20221231,90225,100,0,3.43,,,renewal of the collecting system,,,maintaining compliance with the directive,C
60340,PL03,PLZA024,Wiejska Darłowo,"Ordinance of the Prime Minister of December 18, 2019 at the exchange rate of the zloty against the euro constituting the conversion of the added value (Journal of Laws, item 2453).",,,20241231,20210101,20210701,21634,96.05,3.95,1.04,,,building of a collecting system,,,"insufficient level of sewage system in agglomeration, insufficient efficiency of wastewater treatment, insufficient quality of treated wastewater",PD
60340,PL03,PLZA004,Stargard,"Ordinance of the Prime Minister of December 18, 2019 at the exchange rate of the zloty against the euro constituting the conversion of the added value (Journal of Laws, item 2453).",,,20271231,20200101,20200101,86238,99.19,0.81,3.04,,,renewal of the collecting system,,,maintaining compliance with the directive,C
60340,PL03,PLZA026,Choszczno,"Ordinance of the Prime Minister of December 18, 2019 at the exchange rate of the zloty against the euro constituting the conversion of the added value (Journal of Laws, item 2453).",,,20231231,20200601,20220101,21629,94.65,5.35,0.41,,,building of a collecting system,,,"insufficient level of sewage system in agglomeration, insufficient efficiency of wastewater treatment, insufficient quality of treated wastewater",PD
60340,PL03,PLZA011,Białogard,"Ordinance of the Prime Minister of December 18, 2019 at the exchange rate of the zloty against the euro constituting the conversion of the added value (Journal of Laws, item 2453).",,,20271231,20210102,20210201,35000,98.33,1.67,1.38,,,renewal of the collecting system,,,maintaining compliance with the directive,C
60340,PL03,PLZA012,Goleniów,"Ordinance of the Prime Minister of December 18, 2019 at the exchange rate of the zloty against the euro constituting the conversion of the added value (Journal of Laws, item 2453).",,,20251231,20220101,20230401,30742,98.54,1.46,0.46,,,renewal of the collecting system,,,maintaining compliance with the directive,C
60340,PL03,PLZA031,Drawsko Pomorskie,"Ordinance of the Prime Minister of December 18, 2019 at the exchange rate of the zloty against the euro constituting the conversion of the added value (Journal of Laws, item 2453).",,,20240630,20220401,20220630,15050,99.46,0.54,3.86,,,building of a collecting system,,,"insufficient efficiency of wastewater treatment, insufficient quality of treated wastewater",PD
60340,PL03,PLZA018,Połczyn-Zdrój,"Ordinance of the Prime Minister of December 18, 2019 at the exchange rate of the zloty against the euro constituting the conversion of the added value (Journal of Laws, item 2453).",,,20271231,20201001,20210215,19334,98.59,1.41,0.61,,,renewal of the collecting system,,,maintaining compliance with the directive,C
60340,PL03,PLZA020,Gryfice,"Ordinance of the Prime Minister of December 18, 2019 at the exchange rate of the zloty against the euro constituting the conversion of the added value (Journal of Laws, item 2453).",,,20271231,20210101,20210601,17159,98.44,1.56,0.78,,,renewal of the collecting system,,,maintaining compliance with the directive,C
60340,PL03,PLZA035,Kamień Pomorski,"Ordinance of the Prime Minister of December 18, 2019 at the exchange rate of the zloty against the euro constituting the conversion of the added value (Journal of Laws, item 2453).",,,20271231,20210101,20220101,9181,98.97,1.03,0.09,,,building of a collecting system,,,"insufficient level of sewage system in agglomeration, insufficient efficiency of wastewater treatment, insufficient quality of treated wastewater",PD
60340,PL03,PLZA046,Kalisz Pomorski,"Ordinance of the Prime Minister of December 18, 2019 at the exchange rate of the zloty against the euro constituting the conversion of the added value (Journal of Laws, item 2453).",,,20271231,20210101,20230601,7525,100,0,0.82,,,building of a collecting system,,,maintaining compliance with the directive,C
60340,PL03,PLZA048,Sianów,"Ordinance of the Prime Minister of December 18, 2019 at the exchange rate of the zloty against the euro constituting the conversion of the added value (Journal of Laws, item 2453).",,,20221030,20121025,20210309,8576,100,0,2.47,,,building of a collecting system,,,"insufficient level of sewage system in agglomeration, insufficient efficiency of wastewater treatment, insufficient quality of treated wastewater",PD
